score_min,score_max,edge_score,score_median,total_edges,cut_edges,cut_rate,bin_left,bin_right
327.709116,327.709116,327.709116,327.709116,1,0,0.0,327.465,327.742
330.189752,330.189752,330.189752,330.189752,1,1,1.0,329.961,330.238
331.078418,331.078418,331.078418,331.078418,1,1,1.0,331.07,331.347
331.366849,331.366849,331.366849,331.366849,1,0,0.0,331.347,331.624
332.131611,332.131611,332.131611,332.131611,1,0,0.0,331.902,332.179
332.412367,332.412367,332.412367,332.412367,1,1,1.0,332.179,332.456
334.7426,334.7426,334.7426,334.7426,1,1,1.0,334.674,334.952
340.042687,340.042687,340.042687,340.042687,1,0,0.0,339.943,340.22
340.381681,340.381681,340.381681,340.381681,1,1,1.0,340.22,340.497
340.549056,340.549056,340.549056,340.549056,1,0,0.0,340.497,340.775
341.935377,341.935377,341.935377,341.935377,1,0,0.0,341.884,342.161
343.105837,343.105837,343.105837,343.105837,1,0,0.0,342.993,343.27
344.28272,344.28272,344.28272,344.28272,2,0,0.0,344.102,344.379
344.752381,344.752381,344.752381,344.752381,1,0,0.0,344.656,344.934
347.417531,347.417531,347.417531,347.417531,1,0,0.0,347.152,347.429
347.849721,347.849721,347.849721,347.849721,1,0,0.0,347.706,347.984
348.005726,348.005726,348.005726,348.005726,1,0,0.0,347.984,348.261
348.439461,348.439461,348.439461,348.439461,1,0,0.0,348.261,348.538
349.809767,349.809767,349.809767,349.809767,1,0,0.0,349.647,349.925
351.594566,351.594566,351.594566,351.594566,1,0,0.0,351.588,351.866
352.588353,352.588353,352.588353,352.588353,1,0,0.0,352.42,352.697
353.004897,353.004897,353.004897,353.004897,1,0,0.0,352.975,353.252
354.17889,354.17889,354.17889,354.17889,1,0,0.0,354.084,354.361
354.473519,354.473519,354.473519,354.473519,1,0,0.0,354.361,354.638
355.070153,355.070153,355.070153,355.070153,1,0,0.0,354.916,355.193
355.194525,355.420959,355.27000300000003,355.194525,3,0,0.0,355.193,355.47
360.600152,360.600152,360.600152,360.600152,1,1,1.0,360.461,360.739
360.802013,360.927466,360.8647395,360.8647395,2,1,0.5,360.739,361.016
361.88707,361.88707,361.88707,361.88707,1,0,0.0,361.848,362.125
362.460516,362.460516,362.460516,362.460516,1,1,1.0,362.402,362.68
363.202033,363.202033,363.202033,363.202033,1,0,0.0,362.957,363.234
363.241709,363.323497,363.29623433333336,363.323497,3,0,0.0,363.234,363.511
364.565733,364.565733,364.565733,364.565733,1,0,0.0,364.343,364.62
366.632339,366.632339,366.632339,366.632339,1,0,0.0,366.561,366.839
367.826567,367.826567,367.826567,367.826567,1,0,0.0,367.671,367.948
370.574118,370.574118,370.574118,370.574118,1,0,0.0,370.443,370.721
373.239002,373.239002,373.239002,373.239002,1,0,0.0,373.216,373.493
373.953275,373.953275,373.953275,373.953275,1,0,0.0,373.771,374.048
377.513778,377.513778,377.513778,377.513778,1,0,0.0,377.375,377.653
379.407474,379.407474,379.407474,379.407474,1,0,0.0,379.316,379.593
380.33974,380.33974,380.33974,380.33974,1,0,0.0,380.148,380.425
383.405505,383.405505,383.405505,383.405505,1,0,0.0,383.198,383.475
385.830683,385.830683,385.830683,385.830683,1,1,1.0,385.694,385.971
386.324313,386.324313,386.324313,386.324313,1,1,1.0,386.248,386.525
388.337696,388.337696,388.337696,388.337696,1,0,0.0,388.189,388.466
388.561767,388.561767,388.561767,388.561767,1,0,0.0,388.466,388.744
392.983887,392.983887,392.983887,392.983887,1,0,0.0,392.903,393.18
394.680171,394.680171,394.680171,394.680171,1,0,0.0,394.566,394.844
400.822738,400.822738,400.822738,400.822738,1,0,0.0,400.667,400.944
402.027245,402.027245,402.027245,402.027245,1,1,1.0,401.776,402.053
402.619102,402.619102,402.619102,402.619102,1,0,0.0,402.608,402.885
410.62517,410.62517,410.62517,410.62517,1,0,0.0,410.371,410.649
412.693264,412.693264,412.693264,412.693264,1,0,0.0,412.59,412.867
419.913336,419.913336,419.913336,419.913336,1,0,0.0,419.799,420.076
421.621252,421.621252,421.621252,421.621252,1,0,0.0,421.462,421.74
422.610682,422.610682,422.610682,422.610682,1,1,1.0,422.572,422.849
428.941555,428.941555,428.941555,428.941555,1,1,1.0,428.672,428.949
436.651359,436.651359,436.651359,436.651359,1,0,0.0,436.435,436.713
446.01839,446.01839,446.01839,446.01839,1,0,0.0,445.863,446.14
465.136737,465.136737,465.136737,465.136737,1,0,0.0,464.995,465.272
490.359258,490.359258,490.359258,490.359258,1,0,0.0,490.227,490.505
490.53314,490.53314,490.53314,490.53314,1,0,0.0,490.505,490.782
523.646049,523.646049,523.646049,523.646049,1,0,0.0,523.501,523.778
527.38818,527.38818,527.38818,527.38818,1,0,0.0,527.383,527.66
531.255056,531.255056,531.255056,531.255056,1,0,0.0,530.987,531.264
531.482853,531.482853,531.482853,531.482853,1,0,0.0,531.264,531.542
537.858326,537.858326,537.858326,537.858326,1,0,0.0,537.642,537.919
540.349061,540.349061,540.349061,540.349061,1,0,0.0,540.137,540.415
543.513097,543.513097,543.513097,543.513097,1,0,0.0,543.465,543.742
552.8745,552.8745,552.8745,552.8745,2,1,0.5,552.615,552.892
554.555816,554.555816,554.555816,554.555816,1,0,0.0,554.279,554.556
